0:0:0imecode,BlendShapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
0:0:3:56.727,61,0.0000000000,0.0000000000,0.0000000000,0.1334589273,0.5480030179,0.6798996925,0.6202461720,0.0000000000,0.0000000000,0.2432292402,0.0000000000,0.5438713431,0.6797693372,0.6202269793,0.1706652492,0.0000000000,0.0223824233,0.2863089740,0.0572726764,0.2015684545,0.0364260226,0.0000000000,0.0146807078,0.3241450489,0.3759559095,0.0000000000,0.0000000000,0.1056989431,0.1081265882,0.2995998561,0.2989683747,0.0683528855,0.0454765521,0.1566292942,0.1782020479,0.0317327417,0.0330542326,0.4967748821,0.5021864772,0.2259096056,0.2528036833,0.3036869168,0.3035115302,0.1673062295,0.0000000000,0.0000000000,0.0052743214,0.2862492204,0.3477669656,0.3960918784,0.3921622634,0.0000000003,0.0000000000,0.0000000000,0.0000000000,-0.1443865746,-0.2398526371,0.0351741873,-0.0792009979,-0.2398780882,0.0193489119
0:0:3:57.729,61,0.0000000000,0.0000000000,0.0000000000,0.1316790581,0.5449523926,0.6781820655,0.6206406355,0.0000000000,0.0000000000,0.2415495962,0.0000000000,0.5408756137,0.6780605316,0.6206218004,0.1699859947,0.0000000000,0.0222331267,0.2853857577,0.0571129434,0.1974322796,0.0364261232,0.0000000000,0.0149343321,0.3303391039,0.3823549449,0.0000000000,0.0000000000,0.1052975804,0.1078733280,0.2951664329,0.2949447632,0.0685643405,0.0455128066,0.1560759395,0.1757234037,0.0318188258,0.0331749059,0.4999664724,0.5059195161,0.2233974934,0.2507760227,0.3006162643,0.3004523814,0.1671646088,0.0000000000,0.0000000000,0.0053179460,0.2857189775,0.3474613726,0.3910680115,0.3867334723,0.0000000004,0.0000000000,0.0000000000,0.0000000000,-0.1434354484,-0.2384974211,0.0347392783,-0.0781702101,-0.2385227978,0.0189855788
0:0:3:58.730,61,0.0000000000,0.0000000000,0.0000000000,0.1217494756,0.5439488888,0.6772142649,0.6207299829,0.0000000000,0.0000000000,0.2319182456,0.0000000000,0.5400800109,0.6770982742,0.6207116246,0.1685629338,0.0000000000,0.0219042376,0.2822099030,0.0569791980,0.1937740147,0.0364014022,0.0000000000,0.0150950514,0.3359687328,0.3869559169,0.0000000000,0.0000000000,0.1048400700,0.1075477749,0.2903679013,0.2894052863,0.0687887818,0.0455617495,0.1554249823,0.1732218266,0.0319239311,0.0333033726,0.5014109015,0.5074485540,0.2210287154,0.2483896166,0.3005499244,0.3003845811,0.1665773690,0.0000000000,0.0000000000,0.0053698430,0.2852113843,0.3471841812,0.3882184029,0.3837668598,0.0000000003,0.0000000000,0.0000000000,0.0000000000,-0.1377299428,-0.2379505783,0.0332879834,-0.0722838938,-0.2379758805,0.0175170247
0:0:3:59.732,61,0.0000000000,0.0000000000,0.0000000000,0.1110510826,0.5435205102,0.6764445901,0.6205149293,0.0000000000,0.0000000000,0.2214508206,0.0000000000,0.5398756266,0.6763322353,0.6204972267,0.1674284488,0.0000000000,0.0216163974,0.2788836062,0.0568706766,0.1894512475,0.0364204347,0.0000000000,0.0151112108,0.3453133404,0.3927429318,0.0000000000,0.0000000000,0.1043466851,0.1071749330,0.2868945003,0.2854305208,0.0691000447,0.0456215404,0.1545202434,0.1702776402,0.0320694335,0.0334708393,0.5022704601,0.5083135962,0.2175949216,0.2433207929,0.3011454046,0.3009643257,0.1659817845,0.0000000000,0.0000000000,0.0054359669,0.2850517631,0.3471453190,0.3848689198,0.3807866573,0.0000000003,0.0000000000,0.0000000000,0.0000000000,-0.1315186024,-0.2376566231,0.0317558870,-0.0659356937,-0.2376819700,0.0159607362
0:0:4:00.733,61,0.0000000000,0.0000000000,0.0000000000,0.1038675830,0.5442439914,0.6760626435,0.6200512648,0.0000000000,0.0000000000,0.2144387960,0.0000000000,0.5407431126,0.6759534478,0.6200345159,0.1660684347,0.0000000000,0.0208049603,0.2767189443,0.0567746125,0.1859326512,0.0364134684,0.0000000000,0.0150582464,0.3509797156,0.3967619240,0.0000000000,0.0000000000,0.1039960384,0.1069309935,0.2854022980,0.2836856842,0.0694120154,0.0456606820,0.1539396793,0.1689222753,0.0322414152,0.0336468406,0.5028471351,0.5088245273,0.2161384821,0.2413970828,0.3046045303,0.3043773174,0.1640938967,0.0000000000,0.0000000000,0.0054992111,0.2848645151,0.3470587134,0.3834976256,0.3795468509,0.0000000005,0.0000000000,0.0000000000,0.0000000000,-0.1273439080,-0.2379067838,0.0307876784,-0.0616661757,-0.2379321754,0.0149450693
0:0:4:01.735,61,0.0000000000,0.0000000000,0.0000000000,0.1035677269,0.5460886955,0.6760148406,0.6198894382,0.0000000000,0.0000000000,0.2140515447,0.0000000000,0.5425872207,0.6759060025,0.6198734045,0.1643095315,0.0000000000,0.0205961429,0.2741739452,0.0567874946,0.1842254847,0.0364547111,0.0000000000,0.0149924206,0.3544397056,0.3987842798,0.0000000000,0.0000000000,0.1037035882,0.1067450568,0.2842659950,0.2825623453,0.0698154271,0.0457153246,0.1536173224,0.1681225896,0.0323818438,0.0337852389,0.5023781061,0.5083323717,0.2150491029,0.2398804128,0.3057412207,0.3054970503,0.1622147113,0.0000000000,0.0000000000,0.0055596498,0.2849617600,0.3470911980,0.3829680979,0.3789851665,0.0000000005,0.0000000000,0.0000000000,0.0000000000,-0.1270892620,-0.2387104779,0.0308342557,-0.0614761412,-0.2387358397,0.0149513585
0:0:4:02.736,61,0.0000000000,0.0000000000,0.0000000000,0.0991757885,0.5461984873,0.6762204766,0.6197126508,0.0000000000,0.0000000000,0.2097298503,0.0000000000,0.5427891612,0.6761128306,0.6196974516,0.1633211672,0.0000000000,0.0201160740,0.2729719281,0.0567647666,0.1832083315,0.0365082398,0.0000000000,0.0148592656,0.3561660349,0.3998866677,0.0000000000,0.0000000000,0.1034749374,0.1065990180,0.2834331095,0.2816730738,0.0701956227,0.0457656719,0.1534409225,0.1676962674,0.0325553529,0.0339524001,0.5020112991,0.5078258514,0.2144101113,0.2389509380,0.3082783222,0.3079932034,0.1596308798,0.0000000000,0.0000000000,0.0056176907,0.2848842740,0.3469038904,0.3828729093,0.3788197935,0.0000000012,0.0000000000,0.0000000000,0.0000000000,-0.1245214418,-0.2387202829,0.0302161872,-0.0588686541,-0.2387456000,0.0143186478
0:0:4:03.738,61,0.0000000000,0.0000000000,0.0000000000,0.1019687727,0.5471380353,0.6758512259,0.6199737191,0.0000000000,0.0000000000,0.2124332041,0.0000000000,0.5436661243,0.6757417917,0.6199592948,0.1617682278,0.0000000000,0.0202023294,0.2719528675,0.0567157976,0.1822631359,0.0366400331,0.0000000000,0.0147764385,0.3578087389,0.4008691311,0.0000000000,0.0000000000,0.1030871347,0.1063035131,0.2825912833,0.2810161114,0.0705035552,0.0457618758,0.1528618187,0.1662920862,0.0326528996,0.0340559483,0.5018432140,0.5076127648,0.2115280777,0.2348224521,0.3064327836,0.3061100245,0.1591718495,0.0000000000,0.0000000000,0.0056807795,0.2848812640,0.3465697765,0.3770376742,0.3712007403,0.0000000014,0.0000000000,0.0000000000,0.0000000000,-0.1261142641,-0.2391550094,0.0306582935,-0.0605203472,-0.2391804159,0.0147477016
0:0:4:04.740,61,0.0000000000,0.0000000000,0.0000000000,0.1005975828,0.5435647964,0.6753690243,0.6201533675,0.0000000000,0.0000000000,0.2111803591,0.0000000000,0.5401384830,0.6752558351,0.6201397181,0.1609514356,0.0000000000,0.0201960932,0.2713035345,0.0567780547,0.1816645563,0.0367179476,0.0000000000,0.0146456482,0.3595415652,0.4016945362,0.0000000000,0.0000000000,0.1029398069,0.1062361002,0.2821421027,0.2806663215,0.0709280595,0.0458178185,0.1525758952,0.1657133698,0.0328059606,0.0342138670,0.5016354322,0.5073431134,0.2104446888,0.2333214879,0.3076079488,0.3072547019,0.1591950506,0.0000000000,0.0000000000,0.0057430249,0.2852768600,0.3466959000,0.3776400387,0.3710543513,0.0000000014,0.0000000000,0.0000000000,0.0000000000,-0.1254174858,-0.2375814319,0.0302816276,-0.0597291924,-0.2376067191,0.0144557049
0:0:4:05.741,61,0.0000000000,0.0000000000,0.0000000000,0.1029231846,0.5434224606,0.6753359437,0.6205705404,0.0000000000,0.0000000000,0.2134602070,0.0000000000,0.5399485826,0.6752181053,0.6205574870,0.1605450660,0.0000000000,0.0203276575,0.2709067762,0.0567523576,0.1811490208,0.0367081314,0.0000000000,0.0146079985,0.3615411818,0.4033214152,0.0000000000,0.0000000000,0.1029226631,0.1063040718,0.2822022140,0.2808851600,0.0713072643,0.0458475836,0.1525182426,0.1655501276,0.0329771861,0.0343942344,0.5017105937,0.5074470639,0.2100161612,0.2327693552,0.3087004423,0.3083446026,0.1593776494,0.0000000000,0.0000000000,0.0057972060,0.2858299613,0.3471285105,0.3824559748,0.3762527704,0.0000000015,0.0000000000,0.0000000000,0.0000000000,-0.1267735809,-0.2375395000,0.0306014977,-0.0611108281,-0.2375647426,0.0147869159
0:0:4:06.743,61,0.0000000000,0.0000000000,0.0000000000,0.1029479057,0.5414239168,0.6727817059,0.6211606264,0.0000000000,0.0000000000,0.2135655582,0.0000000000,0.5379577279,0.6726333499,0.6211482286,0.1602353603,0.0000000000,0.0206731651,0.2711191177,0.0567861162,0.1805604398,0.0367688052,0.0000000000,0.0145399747,0.3629808128,0.4044818282,0.0000000000,0.0000000000,0.1028613001,0.1062928885,0.2824220061,0.2812840641,0.0716421232,0.0458297431,0.1519963294,0.1646993160,0.0330528431,0.0344889238,0.5019649863,0.5077269673,0.2091075182,0.2317383289,0.3086043000,0.3082461357,0.1597811878,0.0000000000,0.0000000000,0.0058429968,0.2862788737,0.3472793698,0.3823221028,0.3752757609,0.0000000015,0.0000000000,0.0000000000,0.0000000000,-0.1268626750,-0.2366660982,0.0305060316,-0.0611383729,-0.2366914004,0.0147371059
0:0:4:07.744,61,0.0000000000,0.0000000000,0.0000000000,0.1033139303,0.5373668075,0.6705825329,0.6217131615,0.0000000000,0.0000000000,0.2140140980,0.0000000000,0.5339131951,0.6704075933,0.6217014790,0.1601390690,0.0000000000,0.0207349751,0.2714267671,0.0567402877,0.1801013350,0.0366840921,0.0000000000,0.0144243380,0.3640986383,0.4052764475,0.0000000000,0.0000000000,0.1030042097,0.1064815968,0.2829660177,0.2820533812,0.0719276592,0.0458170958,0.1518835425,0.1645548791,0.0331968479,0.0346514955,0.5034623146,0.5082985759,0.2091617733,0.2317055613,0.3111680150,0.3107936084,0.1599772424,0.0000000000,0.0000000000,0.0058778282,0.2867318988,0.3474906087,0.3914278150,0.3832484186,0.0000000019,0.0000000000,0.0000000000,0.0000000000,-0.1271827817,-0.2348960042,0.0303452816,-0.0613818206,-0.2349211872,0.0146808699
0:0:4:08.746,61,0.0000000000,0.0000000000,0.0000000000,0.1076319888,0.5175682306,0.6692140102,0.6215779185,0.0000000000,0.0000000000,0.2188131362,0.0000000000,0.5141225457,0.6690180302,0.6215670705,0.1604575664,0.0000000000,0.0203501992,0.2758752406,0.0567474887,0.1801419258,0.0363439620,0.0000000000,0.0144699970,0.3646039069,0.4056898952,0.0000000000,0.0000000000,0.1061364189,0.1098270491,0.3023422062,0.2975512147,0.0722588524,0.0458546355,0.1572255492,0.1746718884,0.0334755927,0.0349359736,0.5041178465,0.5088189244,0.2249867171,0.2518834770,0.3589831889,0.3585854173,0.1593400985,0.0000000000,0.0000000000,0.0058843242,0.2882884145,0.3508239388,0.4589478374,0.4531246424,0.0000000021,0.0000000000,0.0000000000,0.0000000000,-0.1302968562,-0.2262793630,0.0299034994,-0.0640768558,-0.2263042480,0.0147424284
0:0:4:09.748,61,0.0000000000,0.0000000000,0.0000000000,0.1114060134,0.4984838963,0.6678362489,0.6214253306,0.0000000000,0.0000000000,0.2231167406,0.0000000000,0.4950586855,0.6676213741,0.6214153171,0.1623431295,0.0000000000,0.0174178127,0.2886647284,0.0566445366,0.1801656336,0.0358577780,0.0000000000,0.0145247392,0.3651047945,0.4062349498,0.0000000000,0.0000000000,0.1124511659,0.1153770834,0.3252336681,0.3148480058,0.0724717677,0.0458676517,0.1595723778,0.1790331155,0.0338196754,0.0352878571,0.5171678066,0.5230482221,0.2338820696,0.2614884675,0.3952526152,0.3948063552,0.1590797156,0.0000000000,0.0000000000,0.0058749286,0.2890072763,0.3521123230,0.4772996306,0.4719230235,0.0000000021,0.0000000000,0.0000000000,0.0000000000,-0.1331077814,-0.2179688960,0.0293862950,-0.0664482415,-0.2179934382,0.0147072906
0:0:4:10.749,61,0.0000000000,0.0000000000,0.0000000000,0.1092019826,0.4853625596,0.6666259170,0.6210509539,0.0000000000,0.0000000000,0.2213312685,0.0000000000,0.4820485413,0.6663839221,0.6210416555,0.1636708081,0.0000000000,0.0162460189,0.2927858531,0.0565117747,0.1802833527,0.0353387184,0.0000000000,0.0146342125,0.3657643199,0.4069783390,0.0000000000,0.0000000000,0.1163117290,0.1191121787,0.3327063918,0.3208178878,0.0726602599,0.0458856262,0.1627189219,0.1834009439,0.0342310593,0.0357086509,0.5209532976,0.5271142125,0.2404667884,0.2684254348,0.4117619693,0.4113114774,0.1585398912,0.0000000000,0.0000000000,0.0058666528,0.2898905873,0.3538897932,0.4867790639,0.4816114604,0.0000000016,0.0000000000,0.0000000000,0.0000000000,-0.1322062016,-0.2122131735,0.0283942446,-0.0652152002,-0.2122374028,0.0140418606
0:0:4:11.751,61,0.0000000000,0.0000000000,0.0000000000,0.1041671485,0.4820589125,0.6660971642,0.6210572720,0.0000000000,0.0000000000,0.2163907439,0.0000000000,0.4788613021,0.6658432484,0.6210488677,0.1658727378,0.0000000000,0.0126155186,0.2959807813,0.0563568063,0.1807435900,0.0348368920,0.0000000000,0.0146479476,0.3664385378,0.4076504111,0.0000000000,0.0000000000,0.1195395365,0.1218121052,0.3368912339,0.3241843581,0.0727993548,0.0459074490,0.1668260694,0.1892315894,0.0346600786,0.0361202732,0.5232675672,0.5294257402,0.2479505688,0.2750907540,0.4192048013,0.4187419116,0.1580745876,0.0000000000,0.0000000000,0.0058553074,0.2939107418,0.3588170111,0.4921533763,0.4870056808,0.0000000012,0.0000000000,0.0000000000,0.0000000000,-0.1292943507,-0.2107277364,0.0275725164,-0.0622278303,-0.2107519358,0.0133029409
0:0:4:12.752,61,0.0000000000,0.0000000000,0.0000000000,0.0887960568,0.4681840837,0.6658281088,0.6208691001,0.0000000000,0.0000000000,0.2017536163,0.0000000000,0.4653413594,0.6655660868,0.6208617687,0.1667985171,0.0000000000,0.0094986735,0.2974592149,0.0562206358,0.1813482493,0.0343106054,0.0000000000,0.0145833390,0.3676121533,0.4083042145,0.0000000000,0.0000000000,0.1224907115,0.1242672503,0.3388666213,0.3256442845,0.0729563460,0.0459335521,0.1743961126,0.1979252398,0.0351744294,0.0366019234,0.5241475701,0.5300036073,0.2568311989,0.2820615172,0.4343229234,0.4336872697,0.1536228210,0.0000000000,0.0000000000,0.0058467765,0.2968955040,0.3623535037,0.5032007694,0.4968150258,0.0000000011,0.0000000000,0.0000000000,0.0000000000,-0.1207000017,-0.2045525461,0.0249737613,-0.0531134680,-0.2045763880,0.0110142985
0:0:4:13.754,61,0.0000000000,0.0000000000,0.0000000000,0.0768398643,0.4464572370,0.6595471501,0.6158483028,0.0000000000,0.0000000000,0.1905360222,0.0000000000,0.4439352751,0.6592416167,0.6158451438,0.1671777815,0.0000000000,0.0077990680,0.2981305420,0.0559799075,0.1818474382,0.0338495374,0.0000000000,0.0145064350,0.3723393381,0.4114012420,0.0000000000,0.0000000000,0.1238199398,0.1254734993,0.3336628973,0.3216105103,0.0730056018,0.0459211878,0.1769632548,0.2009813637,0.0356399380,0.0370537266,0.5248885155,0.5304465294,0.2614979148,0.2859930098,0.4389442503,0.4382649362,0.1505217254,0.0000000000,0.0000000000,0.0058413269,0.3000511229,0.3648443222,0.5065540075,0.4999151230,0.0000000010,0.0000000000,0.0000000000,0.0000000000,-0.1142054871,-0.1949897259,0.0225026850,-0.0460503548,-0.1950131059,0.0090925591
0:0:4:14.755,61,0.0000000000,0.0000000000,0.0000000000,0.0796164498,0.4420490265,0.6482278705,0.6131864190,0.0000000000,0.0000000000,0.1933518648,0.0000000000,0.4394983649,0.6478888988,0.6131848693,0.1672819108,0.0000000000,0.0072795292,0.2984842062,0.0557115674,0.1819084585,0.0334367938,0.0000000000,0.0144274887,0.3778384030,0.4158110023,0.0000000000,0.0000000000,0.1244706511,0.1261314452,0.3284914792,0.3192305565,0.0729670078,0.0459003113,0.1776407808,0.2011506557,0.0359745398,0.0374021344,0.5288736224,0.5326222181,0.2631477118,0.2873336673,0.4262017012,0.4256934226,0.1489480436,0.0000000000,0.0000000000,0.0058314409,0.3013314605,0.3658795059,0.4968528748,0.4901969433,0.0000000008,0.0000000000,0.0000000000,0.0000000000,-0.1159369797,-0.1930797100,0.0226128586,-0.0477323532,-0.1931029856,0.0093297465
0:0:4:15.757,61,0.0000000000,0.0000000000,0.0000000000,0.0787388384,0.4473000765,0.6407630444,0.6115918756,0.0000000000,0.0000000000,0.1921542585,0.0000000000,0.4447472394,0.6403788328,0.6115913391,0.1674441993,0.0000000000,0.0073298751,0.2986971438,0.0553579591,0.1821030676,0.0331415795,0.0000000000,0.0142969312,0.3800977170,0.4175722897,0.0000000000,0.0000000000,0.1246091798,0.1263328493,0.3212532699,0.3150483668,0.0728630424,0.0458297953,0.1773873121,0.2009340227,0.0362185873,0.0376651511,0.5348046422,0.5365247726,0.2639702559,0.2879479527,0.4016926289,0.4010638595,0.1482040882,0.0000000000,0.0000000000,0.0058189807,0.3019847274,0.3660331666,0.4880303144,0.4794972539,0.0000000006,0.0000000000,0.0000000000,0.0000000000,-0.1151672229,-0.1953683496,0.0227364674,-0.0471849479,-0.1953917742,0.0093349628
0:0:4:16.759,61,0.0000000000,0.0000000000,0.0000000000,0.0819112659,0.4480964839,0.6322062016,0.6105823517,0.0000000000,0.0000000000,0.1953048110,0.0000000000,0.4454813302,0.6318211555,0.6105822325,0.1674385220,0.0000000000,0.0088276304,0.2983592749,0.0549058430,0.1818451136,0.0328855179,0.0000000000,0.0142215993,0.3814319968,0.4187373817,0.0000000000,0.0000000000,0.1243224293,0.1261648238,0.3113192320,0.3079929054,0.0727730989,0.0457204729,0.1747853160,0.1976847351,0.0363907367,0.0378834456,0.5402108431,0.5417289138,0.2637217045,0.2878500223,0.3844361603,0.3839270473,0.1479529142,0.0000000000,0.0000000000,0.0058118165,0.3014947772,0.3624346554,0.4678859711,0.4603971839,0.0000000005,0.0000000000,0.0000000000,0.0000000000,-0.1170477569,-0.1957343370,0.0231503043,-0.0490826257,-0.1957578212,0.0097287372
0:0:4:17.760,61,0.0000000000,0.0000000000,0.0000000000,0.0885713175,0.4549089074,0.6282956004,0.6098537445,0.0000000000,0.0000000000,0.2017206997,0.0000000000,0.4521396756,0.6279162765,0.6098538637,0.1672063619,0.0000000000,0.0111338776,0.2978772819,0.0544412322,0.1813841164,0.0326951817,0.0000000000,0.0140708927,0.3823660910,0.4195304513,0.0000000000,0.0000000000,0.1234121397,0.1257064193,0.3057660162,0.3039432168,0.0726206526,0.0455994830,0.1704399735,0.1924950331,0.0364655815,0.0380096845,0.5426744819,0.5438985825,0.2597876191,0.2834203541,0.3636753261,0.3632277548,0.1479716003,0.0000000000,0.0000000000,0.0058005601,0.3010708988,0.3606610298,0.4524316192,0.4434897900,0.0000000006,0.0000000000,0.0000000000,0.0000000000,-0.1208221540,-0.1987512410,0.0242708940,-0.0530417860,-0.1987747103,0.0106790429
0:0:4:18.762,61,0.0000000000,0.0000000000,0.0000000000,0.0945405066,0.4665248990,0.6267741919,0.6099408865,0.0000000000,0.0000000000,0.2072328329,0.0000000000,0.4635909200,0.6264007092,0.6099410653,0.1668321341,0.0000000000,0.0122104948,0.2965092361,0.0540618375,0.1811297685,0.0325918235,0.0000000000,0.0139052924,0.3827690184,0.4198075831,0.0000000000,0.0000000000,0.1220909432,0.1249722317,0.3026914597,0.3015681207,0.0725111589,0.0454782918,0.1686531454,0.1901205331,0.0364855081,0.0380625166,0.5435237288,0.5445822477,0.2556819618,0.2785412669,0.3554195464,0.3549861610,0.1480765939,0.0000000000,0.0000000000,0.0057969140,0.3006387651,0.3596049249,0.4447349906,0.4352983832,0.0000000007,0.0000000000,0.0000000000,0.0000000000,-0.1239968538,-0.2038667500,0.0255637560,-0.0565578379,-0.2038904727,0.0116873356
0:0:4:19.764,61,0.0000000000,0.0000000000,0.0000000000,0.0936370194,0.4754025042,0.6261739731,0.6101520658,0.0000000000,0.0000000000,0.2060505003,0.0000000000,0.4724436402,0.6258063912,0.6101522446,0.1665034890,0.0000000000,0.0128995944,0.2952645421,0.0536600798,0.1808045059,0.0325174481,0.0000000000,0.0137550486,0.3827384710,0.4197698832,0.0000000000,0.0000000000,0.1207802743,0.1240371689,0.3008470535,0.2997059524,0.0724070817,0.0453410745,0.1674808115,0.1887158453,0.0365069434,0.0381163172,0.5441132188,0.5450057387,0.2539746463,0.2766339183,0.3512116373,0.3507850468,0.1481598169,0.0000000000,0.0000000000,0.0057928935,0.2981717885,0.3557510376,0.4410156608,0.4314260781,0.0000000009,0.0000000000,0.0000000000,0.0000000000,-0.1231904626,-0.2077395171,0.0258947201,-0.0559721030,-0.2077635825,0.0117925219
0:0:4:20.765,61,0.0000000000,0.0000000000,0.0000000000,0.0933487937,0.4681775272,0.6253107786,0.6101693511,0.0000000000,0.0000000000,0.2059914619,0.0000000000,0.4652583003,0.6249492168,0.6101695299,0.1662154794,0.0000000000,0.0133136213,0.2937231362,0.0532372259,0.1804788560,0.0324132182,0.0000000000,0.0136712901,0.3826804757,0.4198541343,0.0000000000,0.0000000000,0.1199972853,0.1234289929,0.2995586991,0.2978595197,0.0723566860,0.0452267528,0.1668201089,0.1879949868,0.0365498811,0.0381977148,0.5447740555,0.5455544591,0.2532405555,0.2759253681,0.3491938114,0.3487708867,0.1481975019,0.0000000000,0.0000000000,0.0057883034,0.2971190214,0.3543350399,0.4395850301,0.4301819801,0.0000000011,0.0000000000,0.0000000000,0.0000000000,-0.1232357323,-0.2045805007,0.0254991446,-0.0558365956,-0.2046043426,0.0115800081
0:0:4:21.767,61,0.0000000000,0.0000000000,0.0000000000,0.0923568606,0.4640078247,0.6249325871,0.6069197655,0.0000000000,0.0000000000,0.2051792741,0.0000000000,0.4611254930,0.6245801449,0.6069190502,0.1656366587,0.0000000000,0.0136608547,0.2893215716,0.0528479740,0.1802523732,0.0323491283,0.0000000000,0.0135520985,0.3824950159,0.4197717309,0.0000000000,0.0000000000,0.1192763224,0.1228419393,0.2968197465,0.2945944965,0.0722902641,0.0451474003,0.1663894653,0.1876046509,0.0366051383,0.0382802114,0.5447099805,0.5454446077,0.2528509200,0.2755629420,0.3482748270,0.3478552699,0.1482736915,0.0000000000,0.0000000000,0.0057906467,0.2965731919,0.3537050188,0.4386097193,0.4294084311,0.0000000014,0.0000000000,0.0000000000,0.0000000000,-0.1227955148,-0.2027516812,0.0251751468,-0.0552640557,-0.2027754784,0.0113560846
