Timecode,BlendShapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
16:36:12:48.714,61,0,0,0,0.13246204,0.565743208,0.678238034,0.625316501,0,0,0.2419568,0,0.561525464,0.678063333,0.625310004,0.175538853,0,0.019840397,0.312463194,0.057369031,0.244990796,0.037301883,0,0.012358455,0.265691936,0.314047962,0,0,0.108439483,0.109875463,0.317037493,0.316537559,0.067808062,0.044700235,0.155822679,0.183723614,0.030974101,0.032169741,0.480701089,0.48758316,0.233459339,0.258503556,0.293055117,0.29275015,0.173565462,0,0,0.005044459,0.290583491,0.348843455,0.414541334,0.409341455,2E-10,0,0,0,-0.143357828,-0.247604013,0.036099918,-0.078458466,-0.247629687,0.019812822
16:36:12:49.716,61,0,0,0,0.132466689,0.564745724,0.679798961,0.625064731,0,0,0.241964355,0,0.560534537,0.679627836,0.625057459,0.174763799,0,0.020438595,0.31106469,0.057578418,0.239419535,0.037255261,0,0.012508834,0.272900999,0.319987029,0,0,0.107952818,0.109445341,0.315640628,0.315174162,0.067642339,0.044929061,0.155593187,0.183335468,0.030960774,0.032156147,0.482611716,0.48910436,0.232878938,0.257979006,0.296735436,0.296480358,0.172672167,0,0,0.005061006,0.290211499,0.348759204,0.414357156,0.409815848,2E-10,0,0,0,-0.1433779,-0.247167602,0.036038682,-0.078469843,-0.247193262,0.019779308
16:36:12:50.717,61,0,0,0,0.133970752,0.560750902,0.680235565,0.621495307,0,0,0.243578911,0,0.556527913,0.680067599,0.621479273,0.173844531,0,0.02254547,0.299950123,0.057601307,0.227786005,0.037113313,0,0.012818022,0.284482002,0.33307296,0,0,0.107406542,0.109038308,0.308786988,0.312084705,0.067518398,0.04509395,0.155423105,0.182944268,0.030991532,0.032208417,0.483177036,0.48975122,0.232412919,0.257696629,0.299230844,0.298997164,0.171770126,0,0,0.00508618,0.289788038,0.348664016,0.412386805,0.409195453,2E-10,0,0,0,-0.144397393,-0.245437145,0.036028534,-0.079395436,-0.24546279,0.019866202
16:36:12:51.719,61,0,0,0,0.135194495,0.564262152,0.682886839,0.620548606,0,0,0.24464199,0,0.559996009,0.682730079,0.620530248,0.17317684,0,0.023167832,0.292675167,0.057671525,0.223165959,0.036959123,0,0.013119808,0.29103902,0.339857757,0,0,0.106985115,0.108747155,0.306794941,0.310917407,0.067581855,0.045220494,0.155851737,0.183087021,0.031080769,0.032304511,0.483288705,0.489961177,0.232227117,0.257680267,0.301763743,0.301537544,0.170716018,0,0,0.005113834,0.289566159,0.348821193,0.412767589,0.409951508,2E-10,0,0,0,-0.144972384,-0.246988416,0.036408823,-0.080089755,-0.247014016,0.02017141
16:36:12:52.721,61,0,0,0,0.13401705,0.562501311,0.68369931,0.620063603,0,0,0.243512198,0,0.558270991,0.68354547,0.620044053,0.172688857,0,0.023617862,0.289834261,0.05760356,0.219777018,0.036780939,0,0.013437758,0.294311971,0.343213499,0,0,0.106646858,0.108537182,0.305520296,0.309998542,0.06764634,0.045308493,0.156236842,0.183234394,0.031195281,0.032433771,0.485049397,0.491816759,0.232300654,0.257990211,0.303103179,0.30288142,0.16978626,0,0,0.005137175,0.28837204,0.348396748,0.413211763,0.410586,3E-10,0,0,0,-0.144330442,-0.24620375,0.036129013,-0.079407677,-0.24622941,0.01993387
16:36:12:53.722,61,0,0,0,0.133010685,0.547946751,0.68258363,0.619701862,0,0,0.242951959,0,0.543816924,0.682422817,0.619682014,0.172231749,0,0.023778278,0.288442731,0.057582364,0.217166558,0.036623001,0,0.01381613,0.302509666,0.35242486,0,0,0.106527045,0.108544797,0.304824948,0.309333503,0.067783445,0.045365874,0.156662658,0.183385313,0.031346146,0.032601431,0.487449646,0.494609058,0.23252435,0.258557499,0.316366106,0.316149771,0.169096336,0,0,0.005168243,0.287989408,0.348468155,0.414762884,0.412834168,3E-10,0,0,0,-0.1442229,-0.23982285,0.035130084,-0.078935489,-0.239848271,0.01928171
16:36:12:54.724,61,0,0,0,0.13387759,0.550432384,0.682164013,0.619769871,0,0,0.243668363,0,0.546273887,0.682002783,0.619750083,0.172019959,0,0.02366969,0.287604243,0.057527948,0.214517474,0.036472544,0,0.014198164,0.308895409,0.3602736,0,0,0.106418498,0.108574577,0.304226399,0.308546841,0.068018496,0.045448076,0.157117426,0.18350865,0.031529918,0.032803264,0.490050256,0.497440785,0.232646048,0.259023815,0.320158541,0.31994468,0.168259054,0,0,0.005200563,0.28759256,0.348502815,0.416322708,0.414680958,4E-10,0,0,0,-0.144610167,-0.240920633,0.035391171,-0.079428792,-0.240946069,0.019494232
16:36:12:55.725,61,0,0,0,0.133761749,0.547774613,0.680957079,0.619948626,0,0,0.243574575,0,0.543636084,0.680811644,0.619929195,0.171645477,0,0.02286125,0.287016481,0.057376225,0.20757328,0.036408987,0,0.014466353,0.31542331,0.367897153,0,0,0.106116653,0.108408853,0.301712036,0.302189767,0.068187811,0.045473725,0.157092542,0.183061153,0.031655576,0.032950547,0.49492693,0.500725865,0.232302964,0.258893579,0.307980478,0.307790548,0.167587653,0,0,0.005233112,0.286845803,0.348124981,0.413902521,0.411911488,5E-10,0,0,0,-0.144595146,-0.239756271,0.035209894,-0.079382613,-0.239781603,0.019385072
16:36:12:56.727,61,0,0,0,0.133458927,0.548003018,0.679899693,0.620246172,0,0,0.24322924,0,0.543871343,0.679769337,0.620226979,0.170665249,0,0.022382423,0.286308974,0.057272676,0.201568455,0.036426023,0,0.014680708,0.324145049,0.37595591,0,0,0.105698943,0.108126588,0.299599856,0.298968375,0.068352886,0.045476552,0.156629294,0.178202048,0.031732742,0.033054233,0.496774882,0.502186477,0.225909606,0.252803683,0.303686917,0.30351153,0.16730623,0,0,0.005274321,0.28624922,0.347766966,0.396091878,0.392162263,3E-10,0,0,0,-0.144386575,-0.239852637,0.035174187,-0.079200998,-0.239878088,0.019348912
16:36:12:57.729,61,0,0,0,0.131679058,0.544952393,0.678182066,0.620640636,0,0,0.241549596,0,0.540875614,0.678060532,0.6206218,0.169985995,0,0.022233127,0.285385758,0.057112943,0.19743228,0.036426123,0,0.014934332,0.330339104,0.382354945,0,0,0.10529758,0.107873328,0.295166433,0.294944763,0.068564341,0.045512807,0.15607594,0.175723404,0.031818826,0.033174906,0.499966472,0.505919516,0.223397493,0.250776023,0.300616264,0.300452381,0.167164609,0,0,0.005317946,0.285718978,0.347461373,0.391068012,0.386733472,4E-10,0,0,0,-0.143435448,-0.238497421,0.034739278,-0.07817021,-0.238522798,0.018985579
16:36:12:58.730,61,0,0,0,0.121749476,0.543948889,0.677214265,0.620729983,0,0,0.231918246,0,0.540080011,0.677098274,0.620711625,0.168562934,0,0.021904238,0.282209903,0.056979198,0.193774015,0.036401402,0,0.015095051,0.335968733,0.386955917,0,0,0.10484007,0.107547775,0.290367901,0.289405286,0.068788782,0.04556175,0.155424982,0.173221827,0.031923931,0.033303373,0.501410902,0.507448554,0.221028715,0.248389617,0.300549924,0.300384581,0.166577369,0,0,0.005369843,0.285211384,0.347184181,0.388218403,0.38376686,3E-10,0,0,0,-0.137729943,-0.237950578,0.033287983,-0.072283894,-0.237975881,0.017517025
16:36:12:59.732,61,0,0,0,0.111051083,0.54352051,0.67644459,0.620514929,0,0,0.221450821,0,0.539875627,0.676332235,0.620497227,0.167428449,0,0.021616397,0.278883606,0.056870677,0.189451248,0.036420435,0,0.015111211,0.34531334,0.392742932,0,0,0.104346685,0.107174933,0.2868945,0.285430521,0.069100045,0.04562154,0.154520243,0.17027764,0.032069434,0.033470839,0.50227046,0.508313596,0.217594922,0.243320793,0.301145405,0.300964326,0.165981785,0,0,0.005435967,0.285051763,0.347145319,0.38486892,0.380786657,3E-10,0,0,0,-0.131518602,-0.237656623,0.031755887,-0.065935694,-0.23768197,0.015960736
16:36:13:00.733,61,0,0,0,0.103867583,0.544243991,0.676062644,0.620051265,0,0,0.214438796,0,0.540743113,0.675953448,0.620034516,0.166068435,0,0.02080496,0.276718944,0.056774613,0.185932651,0.036413468,0,0.015058246,0.350979716,0.396761924,0,0,0.103996038,0.106930994,0.285402298,0.283685684,0.069412015,0.045660682,0.153939679,0.168922275,0.032241415,0.033646841,0.502847135,0.508824527,0.216138482,0.241397083,0.30460453,0.304377317,0.164093897,0,0,0.005499211,0.284864515,0.347058713,0.383497626,0.379546851,5E-10,0,0,0,-0.127343908,-0.237906784,0.030787678,-0.061666176,-0.237932175,0.014945069
16:36:13:01.735,61,0,0,0,0.103567727,0.546088696,0.676014841,0.619889438,0,0,0.214051545,0,0.542587221,0.675906003,0.619873405,0.164309532,0,0.020596143,0.274173945,0.056787495,0.184225485,0.036454711,0,0.014992421,0.354439706,0.39878428,0,0,0.103703588,0.106745057,0.284265995,0.282562345,0.069815427,0.045715325,0.153617322,0.16812259,0.032381844,0.033785239,0.502378106,0.508332372,0.215049103,0.239880413,0.305741221,0.30549705,0.162214711,0,0,0.00555965,0.28496176,0.347091198,0.382968098,0.378985167,5E-10,0,0,0,-0.127089262,-0.238710478,0.030834256,-0.061476141,-0.23873584,0.014951359
16:36:13:02.736,61,0,0,0,0.099175789,0.546198487,0.676220477,0.619712651,0,0,0.20972985,0,0.542789161,0.676112831,0.619697452,0.163321167,0,0.020116074,0.272971928,0.056764767,0.183208332,0.03650824,0,0.014859266,0.356166035,0.399886668,0,0,0.103474937,0.106599018,0.28343311,0.281673074,0.070195623,0.045765672,0.153440923,0.167696267,0.032555353,0.0339524,0.502011299,0.507825851,0.214410111,0.238950938,0.308278322,0.307993203,0.15963088,0,0,0.005617691,0.284884274,0.34690389,0.382872909,0.378819794,1.2E-09,0,0,0,-0.124521442,-0.238720283,0.030216187,-0.058868654,-0.2387456,0.014318648
16:36:13:03.738,61,0,0,0,0.101968773,0.547138035,0.675851226,0.619973719,0,0,0.212433204,0,0.543666124,0.675741792,0.619959295,0.161768228,0,0.020202329,0.271952868,0.056715798,0.182263136,0.036640033,0,0.014776439,0.357808739,0.400869131,0,0,0.103087135,0.106303513,0.282591283,0.281016111,0.070503555,0.045761876,0.152861819,0.166292086,0.0326529,0.034055948,0.501843214,0.507612765,0.211528078,0.234822452,0.306432784,0.306110025,0.15917185,0,0,0.00568078,0.284881264,0.346569777,0.377037674,0.37120074,1.4E-09,0,0,0,-0.126114264,-0.239155009,0.030658294,-0.060520347,-0.239180416,0.014747702
16:36:13:04.740,61,0,0,0,0.100597583,0.543564796,0.675369024,0.620153368,0,0,0.211180359,0,0.540138483,0.675255835,0.620139718,0.160951436,0,0.020196093,0.271303535,0.056778055,0.181664556,0.036717948,0,0.014645648,0.359541565,0.401694536,0,0,0.102939807,0.1062361,0.282142103,0.280666322,0.07092806,0.045817819,0.152575895,0.16571337,0.032805961,0.034213867,0.501635432,0.507343113,0.210444689,0.233321488,0.307607949,0.307254702,0.159195051,0,0,0.005743025,0.28527686,0.3466959,0.377640039,0.371054351,1.4E-09,0,0,0,-0.125417486,-0.237581432,0.030281628,-0.059729192,-0.237606719,0.014455705
16:36:13:05.741,61,0,0,0,0.102923185,0.543422461,0.675335944,0.62057054,0,0,0.213460207,0,0.539948583,0.675218105,0.620557487,0.160545066,0,0.020327658,0.270906776,0.056752358,0.181149021,0.036708131,0,0.014607999,0.361541182,0.403321415,0,0,0.102922663,0.106304072,0.282202214,0.28088516,0.071307264,0.045847584,0.152518243,0.165550128,0.032977186,0.034394234,0.501710594,0.507447064,0.210016161,0.232769355,0.308700442,0.308344603,0.159377649,0,0,0.005797206,0.285829961,0.347128511,0.382455975,0.37625277,1.5E-09,0,0,0,-0.126773581,-0.2375395,0.030601498,-0.061110828,-0.237564743,0.014786916
16:36:13:06.743,61,0,0,0,0.102947906,0.541423917,0.672781706,0.621160626,0,0,0.213565558,0,0.537957728,0.67263335,0.621148229,0.16023536,0,0.020673165,0.271119118,0.056786116,0.18056044,0.036768805,0,0.014539975,0.362980813,0.404481828,0,0,0.1028613,0.106292889,0.282422006,0.281284064,0.071642123,0.045829743,0.151996329,0.164699316,0.033052843,0.034488924,0.501964986,0.507726967,0.209107518,0.231738329,0.3086043,0.308246136,0.159781188,0,0,0.005842997,0.286278874,0.34727937,0.382322103,0.375275761,1.5E-09,0,0,0,-0.126862675,-0.236666098,0.030506032,-0.061138373,-0.2366914,0.014737106
16:36:13:07.744,61,0,0,0,0.10331393,0.537366808,0.670582533,0.621713162,0,0,0.214014098,0,0.533913195,0.670407593,0.621701479,0.160139069,0,0.020734975,0.271426767,0.056740288,0.180101335,0.036684092,0,0.014424338,0.364098638,0.405276448,0,0,0.10300421,0.106481597,0.282966018,0.282053381,0.071927659,0.045817096,0.151883543,0.164554879,0.033196848,0.034651496,0.503462315,0.508298576,0.209161773,0.231705561,0.311168015,0.310793608,0.159977242,0,0,0.005877828,0.286731899,0.347490609,0.391427815,0.383248419,1.9E-09,0,0,0,-0.127182782,-0.234896004,0.030345282,-0.061381821,-0.234921187,0.01468087
16:36:13:08.746,61,0,0,0,0.107631989,0.517568231,0.66921401,0.621577919,0,0,0.218813136,0,0.514122546,0.66901803,0.621567071,0.160457566,0,0.020350199,0.275875241,0.056747489,0.180141926,0.036343962,0,0.014469997,0.364603907,0.405689895,0,0,0.106136419,0.109827049,0.302342206,0.297551215,0.072258852,0.045854636,0.157225549,0.174671888,0.033475593,0.034935974,0.504117847,0.508818924,0.224986717,0.251883477,0.358983189,0.358585417,0.159340099,0,0,0.005884324,0.288288415,0.350823939,0.458947837,0.453124642,2.1E-09,0,0,0,-0.130296856,-0.226279363,0.029903499,-0.064076856,-0.226304248,0.014742428
16:36:13:09.748,61,0,0,0,0.111406013,0.498483896,0.667836249,0.621425331,0,0,0.223116741,0,0.495058686,0.667621374,0.621415317,0.16234313,0,0.017417813,0.288664728,0.056644537,0.180165634,0.035857778,0,0.014524739,0.365104795,0.40623495,0,0,0.112451166,0.115377083,0.325233668,0.314848006,0.072471768,0.045867652,0.159572378,0.179033116,0.033819675,0.035287857,0.517167807,0.523048222,0.23388207,0.261488468,0.395252615,0.394806355,0.159079716,0,0,0.005874929,0.289007276,0.352112323,0.477299631,0.471923024,2.1E-09,0,0,0,-0.133107781,-0.217968896,0.029386295,-0.066448242,-0.217993438,0.014707291
16:36:13:10.749,61,0,0,0,0.109201983,0.48536256,0.666625917,0.621050954,0,0,0.221331269,0,0.482048541,0.666383922,0.621041656,0.163670808,0,0.016246019,0.292785853,0.056511775,0.180283353,0.035338718,0,0.014634213,0.36576432,0.406978339,0,0,0.116311729,0.119112179,0.332706392,0.320817888,0.07266026,0.045885626,0.162718922,0.183400944,0.034231059,0.035708651,0.520953298,0.527114213,0.240466788,0.268425435,0.411761969,0.411311477,0.158539891,0,0,0.005866653,0.289890587,0.353889793,0.486779064,0.48161146,1.6E-09,0,0,0,-0.132206202,-0.212213174,0.028394245,-0.0652152,-0.212237403,0.014041861
16:36:13:11.751,61,0,0,0,0.104167149,0.482058913,0.666097164,0.621057272,0,0,0.216390744,0,0.478861302,0.665843248,0.621048868,0.165872738,0,0.012615519,0.295980781,0.056356806,0.18074359,0.034836892,0,0.014647948,0.366438538,0.407650411,0,0,0.119539537,0.121812105,0.336891234,0.324184358,0.072799355,0.045907449,0.166826069,0.189231589,0.034660079,0.036120273,0.523267567,0.52942574,0.247950569,0.275090754,0.419204801,0.418741912,0.158074588,0,0,0.005855307,0.293910742,0.358817011,0.492153376,0.487005681,1.2E-09,0,0,0,-0.129294351,-0.210727736,0.027572516,-0.06222783,-0.210751936,0.013302941
16:36:13:12.752,61,0,0,0,0.088796057,0.468184084,0.665828109,0.6208691,0,0,0.201753616,0,0.465341359,0.665566087,0.620861769,0.166798517,0,0.009498674,0.297459215,0.056220636,0.181348249,0.034310605,0,0.014583339,0.367612153,0.408304215,0,0,0.122490712,0.12426725,0.338866621,0.325644285,0.072956346,0.045933552,0.174396113,0.19792524,0.035174429,0.036601923,0.52414757,0.530003607,0.256831199,0.282061517,0.434322923,0.43368727,0.153622821,0,0,0.005846777,0.296895504,0.362353504,0.503200769,0.496815026,1.1E-09,0,0,0,-0.120700002,-0.204552546,0.024973761,-0.053113468,-0.204576388,0.011014299
16:36:13:13.754,61,0,0,0,0.076839864,0.446457237,0.65954715,0.615848303,0,0,0.190536022,0,0.443935275,0.659241617,0.615845144,0.167177782,0,0.007799068,0.298130542,0.055979908,0.181847438,0.033849537,0,0.014506435,0.372339338,0.411401242,0,0,0.12381994,0.125473499,0.333662897,0.32161051,0.073005602,0.045921188,0.176963255,0.200981364,0.035639938,0.037053727,0.524888516,0.530446529,0.261497915,0.28599301,0.43894425,0.438264936,0.150521725,0,0,0.005841327,0.300051123,0.364844322,0.506554008,0.499915123,0.000000001,0,0,0,-0.114205487,-0.194989726,0.022502685,-0.046050355,-0.195013106,0.009092559
16:36:13:14.755,61,0,0,0,0.07961645,0.442049027,0.648227871,0.613186419,0,0,0.193351865,0,0.439498365,0.647888899,0.613184869,0.167281911,0,0.007279529,0.298484206,0.055711567,0.181908459,0.033436794,0,0.014427489,0.377838403,0.415811002,0,0,0.124470651,0.126131445,0.328491479,0.319230557,0.072967008,0.045900311,0.177640781,0.201150656,0.03597454,0.037402134,0.528873622,0.532622218,0.263147712,0.287333667,0.426201701,0.425693423,0.148948044,0,0,0.005831441,0.301331461,0.365879506,0.496852875,0.490196943,8E-10,0,0,0,-0.11593698,-0.19307971,0.022612859,-0.047732353,-0.193102986,0.009329747
16:36:13:15.757,61,0,0,0,0.078738838,0.447300077,0.640763044,0.611591876,0,0,0.192154259,0,0.444747239,0.640378833,0.611591339,0.167444199,0,0.007329875,0.298697144,0.055357959,0.182103068,0.03314158,0,0.014296931,0.380097717,0.41757229,0,0,0.12460918,0.126332849,0.32125327,0.315048367,0.072863042,0.045829795,0.177387312,0.200934023,0.036218587,0.037665151,0.534804642,0.536524773,0.263970256,0.287947953,0.401692629,0.40106386,0.148204088,0,0,0.005818981,0.301984727,0.366033167,0.488030314,0.479497254,6E-10,0,0,0,-0.115167223,-0.19536835,0.022736467,-0.047184948,-0.195391774,0.009334963
16:36:13:16.759,61,0,0,0,0.081911266,0.448096484,0.632206202,0.610582352,0,0,0.195304811,0,0.44548133,0.631821156,0.610582233,0.167438522,0,0.00882763,0.298359275,0.054905843,0.181845114,0.032885518,0,0.014221599,0.381431997,0.418737382,0,0,0.124322429,0.126164824,0.311319232,0.307992905,0.072773099,0.045720473,0.174785316,0.197684735,0.036390737,0.037883446,0.540210843,0.541728914,0.263721705,0.287850022,0.38443616,0.383927047,0.147952914,0,0,0.005811817,0.301494777,0.362434655,0.467885971,0.460397184,5E-10,0,0,0,-0.117047757,-0.195734337,0.023150304,-0.049082626,-0.195757821,0.009728737
16:36:13:17.760,61,0,0,0,0.088571318,0.454908907,0.6282956,0.609853745,0,0,0.2017207,0,0.452139676,0.627916277,0.609853864,0.167206362,0,0.011133878,0.297877282,0.054441232,0.181384116,0.032695182,0,0.014070893,0.382366091,0.419530451,0,0,0.12341214,0.125706419,0.305766016,0.303943217,0.072620653,0.045599483,0.170439974,0.192495033,0.036465582,0.038009685,0.542674482,0.543898583,0.259787619,0.283420354,0.363675326,0.363227755,0.1479716,0,0,0.00580056,0.301070899,0.36066103,0.452431619,0.44348979,6E-10,0,0,0,-0.120822154,-0.198751241,0.024270894,-0.053041786,-0.19877471,0.010679043
16:36:13:18.762,61,0,0,0,0.094540507,0.466524899,0.626774192,0.609940887,0,0,0.207232833,0,0.46359092,0.626400709,0.609941065,0.166832134,0,0.012210495,0.296509236,0.054061838,0.181129769,0.032591824,0,0.013905292,0.382769018,0.419807583,0,0,0.122090943,0.124972232,0.30269146,0.301568121,0.072511159,0.045478292,0.168653145,0.190120533,0.036485508,0.038062517,0.543523729,0.544582248,0.255681962,0.278541267,0.355419546,0.354986161,0.148076594,0,0,0.005796914,0.300638765,0.359604925,0.444734991,0.435298383,7E-10,0,0,0,-0.123996854,-0.20386675,0.025563756,-0.056557838,-0.203890473,0.011687336
16:36:13:19.764,61,0,0,0,0.093637019,0.475402504,0.626173973,0.610152066,0,0,0.2060505,0,0.47244364,0.625806391,0.610152245,0.166503489,0,0.012899594,0.295264542,0.05366008,0.180804506,0.032517448,0,0.013755049,0.382738471,0.419769883,0,0,0.120780274,0.124037169,0.300847054,0.299705952,0.072407082,0.045341075,0.167480812,0.188715845,0.036506943,0.038116317,0.544113219,0.545005739,0.253974646,0.276633918,0.351211637,0.350785047,0.148159817,0,0,0.005792894,0.298171789,0.355751038,0.441015661,0.431426078,9E-10,0,0,0,-0.123190463,-0.207739517,0.02589472,-0.055972103,-0.207763583,0.011792522
16:36:13:20.765,61,0,0,0,0.093348794,0.468177527,0.625310779,0.610169351,0,0,0.205991462,0,0.4652583,0.624949217,0.61016953,0.166215479,0,0.013313621,0.293723136,0.053237226,0.180478856,0.032413218,0,0.01367129,0.382680476,0.419854134,0,0,0.119997285,0.123428993,0.299558699,0.29785952,0.072356686,0.045226753,0.166820109,0.187994987,0.036549881,0.038197715,0.544774056,0.545554459,0.253240556,0.275925368,0.349193811,0.348770887,0.148197502,0,0,0.005788303,0.297119021,0.35433504,0.43958503,0.43018198,1.1E-09,0,0,0,-0.123235732,-0.204580501,0.025499145,-0.055836596,-0.204604343,0.011580008
16:36:13:21.767,61,0,0,0,0.092356861,0.464007825,0.624932587,0.606919766,0,0,0.205179274,0,0.461125493,0.624580145,0.60691905,0.165636659,0,0.013660855,0.289321572,0.052847974,0.180252373,0.032349128,0,0.013552099,0.382495016,0.419771731,0,0,0.119276322,0.122841939,0.296819747,0.294594497,0.072290264,0.0451474,0.166389465,0.187604651,0.036605138,0.038280211,0.544709981,0.545444608,0.25285092,0.275562942,0.348274827,0.34785527,0.148273692,0,0,0.005790647,0.296573192,0.353705019,0.438609719,0.429408431,1.4E-09,0,0,0,-0.122795515,-0.202751681,0.025175147,-0.055264056,-0.202775478,0.011356085
16:36:13:22.768,61,0,0,0,0.036087599,0.450713545,0.626886189,0.570221901,0,0,0.15162012,0,0.448882788,0.626606345,0.570220947,0.163061664,0,0.012375487,0.287573457,0.052494042,0.180032417,0.032279231,0,0.013263242,0.382836938,0.420390636,0,0,0.118814617,0.122488245,0.295496881,0.290518373,0.071958035,0.045209553,0.166021377,0.18754068,0.036788702,0.038458433,0.540988922,0.542718351,0.253025413,0.275707692,0.349860042,0.349439979,0.147911429,0,0,0.005798004,0.297591388,0.359125048,0.438216627,0.429807156,1.4E-09,0,0,0,-0.090843663,-0.19668363,0.018074624,-0.02161967,-0.196707428,0.004308102
